EventID,VehicleType,Latitude,Longitude,EquipmentID,BusID,BusLine,id,tripId,startTime,StartDate,routeId,speed,currentStopSequence,currentStatus,timestamp,occupancyStatus
363,Bus,45.4562475,-73.6404616,Bus 51 O3,3,Bus 51 O,40066,263870592,,,281,15.23672572,51,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
363,Bus,45.4593499,-73.6475211,Bus 51 O6,6,Bus 51 O,40070,263870593,,,211,21.62830073,28,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
363,Bus,45.463293,-73.6466897,Bus 51 O9,9,Bus 51 O,40072,263870594,,,477,29.60834601,55,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
364,Bus,45.5255258,-73.5886158,Bus 51 E15,15,Bus 51 E,40069,263870602,,,203,1.997487028,77,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
364,Bus,45.522443,-73.5933647,Bus 51 E18,18,Bus 51 E,40075,263870603,,,246,49.93907293,35,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
364,Bus,45.4833864,-73.6294162,Bus 51 O12,12,Bus 51 O,40078,263870601,,,500,4.236414614,73,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
364,Bus,45.4560443,-73.6406305,Bus 51 O3,3,Bus 51 O,40066,263870598,,,25,25.75839561,25,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
364,Bus,45.459237,-73.6472476,Bus 51 O6,6,Bus 51 O,40070,263870599,,,110,54.4503838,14,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
364,Bus,45.4632009,-73.6467701,Bus 51 O9,9,Bus 51 O,40072,263870600,,,152,29.43506701,79,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
365,Bus,45.5257052,-73.5884468,Bus 51 E15,15,Bus 51 E,40069,263870608,,,184,16.46481701,64,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
365,Bus,45.5226328,-73.5932037,Bus 51 E18,18,Bus 51 E,40075,263870609,,,263,29.44692008,44,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
365,Bus,45.4827771,-73.629899,Bus 51 O12,12,Bus 51 O,40078,263870607,,,267,35.74782725,16,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
365,Bus,45.4559126,-73.6407325,Bus 51 O3,3,Bus 51 O,40066,263870604,,,425,44.71182537,37,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
365,Bus,45.4591317,-73.6469713,Bus 51 O6,6,Bus 51 O,40070,263870605,,,236,24.68525607,8,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
365,Bus,45.4630786,-73.6468774,Bus 51 O9,9,Bus 51 O,40072,263870606,,,5,5.973977128,53,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
366,Bus,45.5259091,-73.5882725,Bus 51 E15,15,Bus 51 E,40069,263870614,,,0,11.29235043,47,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
366,Bus,45.5227982,-73.5930508,Bus 51 E18,18,Bus 51 E,40075,263870615,,,457,29.22545895,10,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
366,Bus,45.4819196,-73.630693,Bus 51 O12,12,Bus 51 O,40078,263870613,,,12,48.58040619,29,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
366,Bus,45.4557696,-73.6408478,Bus 51 O3,3,Bus 51 O,40066,263870610,,,257,27.52401935,65,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
366,Bus,45.4590376,-73.6467031,Bus 51 O6,6,Bus 51 O,40070,263870611,,,299,28.59577093,14,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
366,Bus,45.4629601,-73.6469766,Bus 51 O9,9,Bus 51 O,40072,263870612,,,486,15.45618198,9,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
367,Bus,45.5260876,-73.5881062,Bus 51 E15,15,Bus 51 E,40069,263870620,,,212,51.33153637,11,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
367,Bus,45.522941,-73.5929301,Bus 51 E18,18,Bus 51 E,40075,263870621,,,276,11.41075892,57,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
367,Bus,45.4810545,-73.6315191,Bus 51 O12,12,Bus 51 O,40078,263870619,,,359,54.22366824,66,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
367,Bus,45.4555607,-73.6410168,Bus 51 O3,3,Bus 51 O,40066,263870616,,,57,22.69261945,43,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
367,Bus,45.4588382,-73.6462149,Bus 51 O6,6,Bus 51 O,40070,263870617,,,106,56.56636295,20,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
367,Bus,45.4627625,-73.6471403,Bus 51 O9,9,Bus 51 O,40072,263870618,,,380,30.61067417,63,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
368,Bus,45.5263178,-73.5879077,Bus 51 E15,15,Bus 51 E,40069,263870626,,,208,49.49012255,51,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
368,Bus,45.5230556,-73.5927853,Bus 51 E18,18,Bus 51 E,40075,263870627,,,183,21.02752363,22,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
368,Bus,45.4802571,-73.6322379,Bus 51 O12,12,Bus 51 O,40078,263870625,,,487,59.08619116,9,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
368,Bus,45.4553688,-73.6411777,Bus 51 O3,3,Bus 51 O,40066,263870622,,,467,17.22353554,68,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
368,Bus,45.4587347,-73.6459333,Bus 51 O6,6,Bus 51 O,40070,263870623,,,31,59.90196423,33,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
368,Bus,45.4626346,-73.6472288,Bus 51 O9,9,Bus 51 O,40072,263870624,,,265,33.88034494,25,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
369,Bus,45.5265001,-73.5877334,Bus 51 E15,15,Bus 51 E,40069,263870632,,,283,21.21635484,65,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
369,Bus,45.5229692,-73.5925975,Bus 51 E18,18,Bus 51 E,40075,263870633,,,137,3.674096792,60,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
369,Bus,45.4800239,-73.6324739,Bus 51 O12,12,Bus 51 O,40078,263870631,,,454,13.21122202,71,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
369,Bus,45.4551713,-73.6413199,Bus 51 O3,3,Bus 51 O,40066,263870628,,,401,9.65691419,53,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
369,Bus,45.4586199,-73.645649,Bus 51 O6,6,Bus 51 O,40070,263870629,,,422,9.016226942,55,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
369,Bus,45.4625123,-73.6473361,Bus 51 O9,9,Bus 51 O,40072,263870630,,,377,53.19479524,22,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
370,Bus,45.5266213,-73.5876328,Bus 51 E15,15,Bus 51 E,40069,263870638,,,350,40.93335749,37,IN_TRANSIT_TO,,MANY_SEATS_AVAILABLE
370,Bus,45.5228696,-73.5923696,Bus 51 E18,18,Bus 51 E,40075,263870639,,,336,26.61087981,46,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
370,Bus,45.4798396,-73.6326778,Bus 51 O12,12,Bus 51 O,40078,263870637,,,16,29.81512872,36,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
370,Bus,45.4550038,-73.641454,Bus 51 O3,3,Bus 51 O,40066,263870634,,,231,6.966811449,45,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
370,Bus,45.4585409,-73.6454263,Bus 51 O6,6,Bus 51 O,40070,263870635,,,219,22.76311741,60,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
370,Bus,45.4623825,-73.6474299,Bus 51 O9,9,Bus 51 O,40072,263870636,,,439,55.97282217,50,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
371,Bus,45.5267726,-73.5875067,Bus 51 E15,15,Bus 51 E,40069,263870644,,,470,47.17675106,25,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
371,Bus,45.522738,-73.5920879,Bus 51 E18,18,Bus 51 E,40075,263870645,,,143,11.44342028,12,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
371,Bus,45.479629,-73.632828,Bus 51 O12,12,Bus 51 O,40078,263870643,,,382,16.67754808,78,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
371,Bus,45.4548232,-73.6416042,Bus 51 O3,3,Bus 51 O,40066,263870640,,,71,14.03456076,13,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
371,Bus,45.4584487,-73.6452037,Bus 51 O6,6,Bus 51 O,40070,263870641,,,276,26.2626113,48,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
371,Bus,45.4622339,-73.6475426,Bus 51 O9,9,Bus 51 O,40072,263870642,,,302,46.29457595,63,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
372,Bus,45.5266843,-73.5872935,Bus 51 E15,15,Bus 51 E,40069,263870650,,,236,54.4273255,1,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
372,Bus,45.5226027,-73.5917875,Bus 51 E18,18,Bus 51 E,40075,263870651,,,213,56.12821552,16,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
372,Bus,45.4793544,-73.6330909,Bus 51 O12,12,Bus 51 O,40078,263870649,,,395,31.87913385,23,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
372,Bus,45.4546689,-73.6417329,Bus 51 O3,3,Bus 51 O,40066,263870646,,,210,50.05681527,75,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
372,Bus,45.4583622,-73.6449891,Bus 51 O6,6,Bus 51 O,40070,263870647,,,270,57.67704393,54,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
372,Bus,45.4620627,-73.6476767,Bus 51 O9,9,Bus 51 O,40072,263870648,,,127,18.24430285,34,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
373,Bus,45.5265809,-73.5870641,Bus 51 E15,15,Bus 51 E,40069,263870656,,,450,57.04368861,16,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
373,Bus,45.5224373,-73.5913986,Bus 51 E18,18,Bus 51 E,40075,263870657,,,154,55.49777303,8,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
373,Bus,45.4791024,-73.6333323,Bus 51 O12,12,Bus 51 O,40078,263870655,,,123,2.947027276,26,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
373,Bus,45.4545447,-73.6418295,Bus 51 O3,3,Bus 51 O,40066,263870652,,,72,54.01859237,54,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
373,Bus,45.4582756,-73.6447585,Bus 51 O6,6,Bus 51 O,40070,263870653,,,42,32.07569271,60,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
373,Bus,45.4619085,-73.6477974,Bus 51 O9,9,Bus 51 O,40072,263870654,,,50,17.44380246,59,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
374,Bus,45.52647,-73.5868254,Bus 51 E15,15,Bus 51 E,40069,263870662,,,168,29.92137987,53,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
374,Bus,45.522676,-73.5911787,Bus 51 E18,18,Bus 51 E,40075,263870663,,,440,36.50081577,74,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
374,Bus,45.4788541,-73.6335307,Bus 51 O12,12,Bus 51 O,40078,263870661,,,319,36.73595093,61,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
374,Bus,45.4544337,-73.6419287,Bus 51 O3,3,Bus 51 O,40066,263870658,,,124,15.45020968,74,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
374,Bus,45.4581985,-73.64456,Bus 51 O6,6,Bus 51 O,40070,263870659,,,26,24.3750751,64,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
374,Bus,45.4617561,-73.6479154,Bus 51 O9,9,Bus 51 O,40072,263870660,,,398,59.15511297,39,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
375,Bus,45.5263908,-73.5866337,Bus 51 E15,15,Bus 51 E,40069,263870668,,,69,55.51319043,42,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
375,Bus,45.5228508,-73.5910258,Bus 51 E18,18,Bus 51 E,40075,263870669,,,429,0.959819419,48,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
375,Bus,45.4786285,-73.6337346,Bus 51 O12,12,Bus 51 O,40078,263870667,,,489,3.728253657,37,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
375,Bus,45.4543754,-73.6418027,Bus 51 O3,3,Bus 51 O,40066,263870664,,,391,17.78160932,35,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
375,Bus,45.4580781,-73.6442354,Bus 51 O6,6,Bus 51 O,40070,263870665,,,246,46.04661185,39,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
375,Bus,45.4616206,-73.6480227,Bus 51 O9,9,Bus 51 O,40072,263870666,,,299,44.89169068,7,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
376,Bus,45.526532,-73.5864472,Bus 51 E15,15,Bus 51 E,40069,263870674,,,112,6.22581031,17,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
376,Bus,45.5229917,-73.5909024,Bus 51 E18,18,Bus 51 E,40075,263870675,,,0,39.26640221,19,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
376,Bus,45.4783276,-73.6340189,Bus 51 O12,12,Bus 51 O,40078,263870673,,,103,4.538547757,70,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
376,Bus,45.4543152,-73.6416203,Bus 51 O3,3,Bus 51 O,40066,263870670,,,263,19.80088646,62,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
376,Bus,45.4579784,-73.6439806,Bus 51 O6,6,Bus 51 O,40070,263870671,,,102,10.28613562,47,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
376,Bus,45.4614287,-73.6481676,Bus 51 O9,9,Bus 51 O,40072,263870672,,,95,21.25718495,40,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
377,Bus,45.5231496,-73.5907522,Bus 51 E18,18,Bus 51 E,40075,263870679,,,268,43.29085936,5,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
377,Bus,45.4781244,-73.634271,Bus 51 O12,12,Bus 51 O,40078,263870678,,,430,33.38544661,13,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
377,Bus,45.4578824,-73.6437365,Bus 51 O6,6,Bus 51 O,40070,263870676,,,303,11.33143335,30,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
377,Bus,45.4612726,-73.6482936,Bus 51 O9,9,Bus 51 O,40072,263870677,,,340,5.890854383,28,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
378,Bus,45.5233412,-73.5905778,Bus 51 E18,18,Bus 51 E,40075,263870683,,,125,54.27754797,10,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
378,Bus,45.4779777,-73.6345661,Bus 51 O12,12,Bus 51 O,40078,263870682,,,0,43.48532613,65,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
378,Bus,45.4577884,-73.6434817,Bus 51 O6,6,Bus 51 O,40070,263870680,,,257,54.14537159,39,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
378,Bus,45.4611503,-73.6483929,Bus 51 O9,9,Bus 51 O,40072,263870681,,,482,59.08930205,32,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
379,Bus,45.5235423,-73.5903981,Bus 51 E18,18,Bus 51 E,40075,263870687,,,286,54.51723465,4,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
379,Bus,45.4778987,-73.6348611,Bus 51 O12,12,Bus 51 O,40078,263870686,,,153,12.12928959,35,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
379,Bus,45.4577206,-73.6433128,Bus 51 O6,6,Bus 51 O,40070,263870684,,,354,5.215802475,23,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
379,Bus,45.4609998,-73.6485136,Bus 51 O9,9,Bus 51 O,40072,263870685,,,142,35.57525604,63,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
380,Bus,45.5236795,-73.5902855,Bus 51 E18,18,Bus 51 E,40075,263870691,,,356,14.98555091,30,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
380,Bus,45.4778461,-73.6351454,Bus 51 O12,12,Bus 51 O,40078,263870690,,,214,12.48298341,44,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
380,Bus,45.4576077,-73.6430016,Bus 51 O6,6,Bus 51 O,40070,263870688,,,37,20.82453161,8,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
380,Bus,45.4608418,-73.6486369,Bus 51 O9,9,Bus 51 O,40072,263870689,,,463,54.94650008,51,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
381,Bus,45.5237923,-73.5901742,Bus 51 E18,18,Bus 51 E,40075,263870695,,,132,14.98943641,60,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
381,Bus,45.4777821,-73.6354566,Bus 51 O12,12,Bus 51 O,40078,263870694,,,483,17.06258115,66,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
381,Bus,45.4574873,-73.6426932,Bus 51 O6,6,Bus 51 O,40070,263870692,,,282,55.07964738,61,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
381,Bus,45.460648,-73.6487898,Bus 51 O9,9,Bus 51 O,40072,263870693,,,262,34.21048318,66,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
382,Bus,45.5239642,-73.5900173,Bus 51 E18,18,Bus 51 E,40075,263870699,,,31,43.73764986,12,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
382,Bus,45.4777596,-73.6356819,Bus 51 O12,12,Bus 51 O,40078,263870698,,,167,42.54518916,52,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
382,Bus,45.4573688,-73.6423901,Bus 51 O6,6,Bus 51 O,40070,263870696,,,480,1.657587583,16,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
382,Bus,45.4604994,-73.6489025,Bus 51 O9,9,Bus 51 O,40072,263870697,,,34,21.21140512,50,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
383,Bus,45.5241803,-73.5898322,Bus 51 E18,18,Bus 51 E,40075,263870703,,,251,24.64847547,16,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
383,Bus,45.477737,-73.6359233,Bus 51 O12,12,Bus 51 O,40078,263870702,,,0,59.86779635,56,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
383,Bus,45.4572427,-73.642087,Bus 51 O6,6,Bus 51 O,40070,263870700,,,119,12.45608919,30,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
383,Bus,45.4602887,-73.6490634,Bus 51 O9,9,Bus 51 O,40072,263870701,,,391,17.43213174,51,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
384,Bus,45.524263,-73.5897517,Bus 51 E18,18,Bus 51 E,40075,263870707,,,161,59.20327957,37,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
384,Bus,45.4777069,-73.6362022,Bus 51 O12,12,Bus 51 O,40078,263870706,,,93,55.69620315,57,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
384,Bus,45.4571054,-73.6417115,Bus 51 O6,6,Bus 51 O,40070,263870704,,,332,6.71097944,54,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
384,Bus,45.4601231,-73.6491895,Bus 51 O9,9,Bus 51 O,40072,263870705,,,486,23.74787988,10,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
385,Bus,45.5243626,-73.5896713,Bus 51 E18,18,Bus 51 E,40075,263870711,,,439,58.6403338,3,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
385,Bus,45.4776994,-73.6364061,Bus 51 O12,12,Bus 51 O,40078,263870710,,,241,40.92671045,76,IN_TRANSIT_TO,,FEW_SEATS_AVAILABLE
385,Bus,45.4569982,-73.6414298,Bus 51 O6,6,Bus 51 O,40070,263870708,,,343,57.95071131,42,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
385,Bus,45.4600065,-73.6493048,Bus 51 O9,9,Bus 51 O,40072,263870709,,,20,53.74276117,18,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
386,Bus,45.5245101,-73.5895291,Bus 51 E18,18,Bus 51 E,40075,263870715,,,259,4.999112185,50,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
386,Bus,45.4776843,-73.6366367,Bus 51 O12,12,Bus 51 O,40078,263870714,,,217,20.73298053,27,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
386,Bus,45.4568777,-73.6411241,Bus 51 O6,6,Bus 51 O,40070,263870712,,,132,29.23764935,44,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
386,Bus,45.4599406,-73.6491653,Bus 51 O9,9,Bus 51 O,40072,263870713,,,186,0.563980761,2,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
387,Bus,45.5246548,-73.589403,Bus 51 E18,18,Bus 51 E,40075,263870719,,,176,19.75432577,44,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
387,Bus,45.4776298,-73.6366341,Bus 51 O12,12,Bus 51 O,40078,263870718,,,334,12.46359377,19,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
387,Bus,45.4567818,-73.6409095,Bus 51 O6,6,Bus 51 O,40070,263870716,,,442,2.202109643,65,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
387,Bus,45.4598936,-73.6490071,Bus 51 O9,9,Bus 51 O,40072,263870717,,,441,30.23572445,29,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
388,Bus,45.524823,-73.5892515,Bus 51 E18,18,Bus 51 E,40075,263870723,,,152,58.6082157,17,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
388,Bus,45.4774605,-73.6366206,Bus 51 O12,12,Bus 51 O,40078,263870722,,,255,24.11937227,77,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
388,Bus,45.4567009,-73.6406842,Bus 51 O6,6,Bus 51 O,40070,263870720,,,60,41.15979086,60,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
388,Bus,45.4598503,-73.6488247,Bus 51 O9,9,Bus 51 O,40072,263870721,,,364,53.16370646,51,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
389,Bus,45.5249611,-73.5891375,Bus 51 E18,18,Bus 51 E,40075,263870727,,,362,16.42568473,59,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
389,Bus,45.4772612,-73.6365885,Bus 51 O12,12,Bus 51 O,40078,263870726,,,317,28.10626298,61,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
389,Bus,45.4566238,-73.6404455,Bus 51 O6,6,Bus 51 O,40070,263870724,,,56,6.926802346,67,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
389,Bus,45.4597299,-73.6485216,Bus 51 O9,9,Bus 51 O,40072,263870725,,,187,48.6229209,7,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
390,Bus,45.5250851,-73.5890248,Bus 51 E18,18,Bus 51 E,40075,263870731,,,111,56.06548064,72,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
390,Bus,45.4770976,-73.6365724,Bus 51 O12,12,Bus 51 O,40078,263870730,,,445,56.02083246,40,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
390,Bus,45.4565692,-73.6403033,Bus 51 O6,6,Bus 51 O,40070,263870728,,,138,11.14868747,31,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
390,Bus,45.4596321,-73.6482614,Bus 51 O9,9,Bus 51 O,40072,263870729,,,329,2.21891125,27,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
391,Bus,45.5252392,-73.5888854,Bus 51 E18,18,Bus 51 E,40075,263870735,,,442,28.62400928,65,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
391,Bus,45.476949,-73.6365616,Bus 51 O12,12,Bus 51 O,40078,263870734,,,88,18.84681563,45,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
391,Bus,45.4565316,-73.6402363,Bus 51 O6,6,Bus 51 O,40070,263870732,,,159,30.19066493,23,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
391,Bus,45.459555,-73.6480442,Bus 51 O9,9,Bus 51 O,40072,263870733,,,208,10.96592039,40,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
392,Bus,45.5253867,-73.5887378,Bus 51 E18,18,Bus 51 E,40075,263870739,,,382,53.06062626,33,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
392,Bus,45.4768324,-73.6365455,Bus 51 O12,12,Bus 51 O,40078,263870738,,,268,19.56745808,36,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
392,Bus,45.4562475,-73.6404616,Bus 51 O6,6,Bus 51 O,40070,263870736,,,167,32.04804827,53,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
392,Bus,45.4594195,-73.6476982,Bus 51 O9,9,Bus 51 O,40072,263870737,,,113,21.63413684,44,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
393,Bus,45.5255258,-73.5886158,Bus 51 E18,18,Bus 51 E,40075,263870743,,,1,37.63560915,11,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
393,Bus,45.4766749,-73.6365388,Bus 51 O12,12,Bus 51 O,40078,263870742,,,26,57.41421455,74,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
393,Bus,45.4560443,-73.6406305,Bus 51 O6,6,Bus 51 O,40070,263870740,,,491,14.7303989,75,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
393,Bus,45.4593499,-73.6475211,Bus 51 O9,9,Bus 51 O,40072,263870741,,,211,10.38666634,24,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
394,Bus,45.5257052,-73.5884468,Bus 51 E18,18,Bus 51 E,40075,263870747,,,245,20.85705361,52,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
394,Bus,45.4765963,-73.6365918,Bus 51 O12,12,Bus 51 O,40078,263870746,,,15,20.60789362,31,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
394,Bus,45.4559126,-73.6407325,Bus 51 O6,6,Bus 51 O,40070,263870744,,,245,24.3918846,49,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
394,Bus,45.459237,-73.6472476,Bus 51 O9,9,Bus 51 O,40072,263870745,,,354,57.51525848,63,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
395,Bus,45.5259091,-73.5882725,Bus 51 E18,18,Bus 51 E,40075,263870751,,,480,48.59217317,71,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
395,Bus,45.4765456,-73.6366381,Bus 51 O12,12,Bus 51 O,40078,263870750,,,357,49.66695964,72,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
395,Bus,45.4557696,-73.6408478,Bus 51 O6,6,Bus 51 O,40070,263870748,,,367,10.07556805,62,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
395,Bus,45.4591317,-73.6469713,Bus 51 O9,9,Bus 51 O,40072,263870749,,,291,47.71735126,45,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
396,Bus,45.5260876,-73.5881062,Bus 51 E18,18,Bus 51 E,40075,263870755,,,437,4.621412356,62,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
396,Bus,45.476475,-73.6366998,Bus 51 O12,12,Bus 51 O,40078,263870754,,,286,33.9537735,75,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
396,Bus,45.4555607,-73.6410168,Bus 51 O6,6,Bus 51 O,40070,263870752,,,314,34.3405556,57,IN_TRANSIT_TO,,STANDING_ROOM_ONLY
